kernel,source,source_token,standalone_c,fixture_scalar_types,fixture_shape_macros,operation_summary,reviewed_semantic_family,current_match,current_match_scope,linalg_ops,residual_loops,closest_library,closest_api,relationship,whole_kernel_coverage,semantic_constraints,rank_layout_constraints,required_compiler_work,confidence,priority,notes,evidence_url,alternative_libraries,current_backend_support,compiler_gap_class
aten_min_all_cpu,aten/src/ATen/native/cpu/ReduceAllOpsKernel.cpp,min_all_kernel_impl,issues/aten_c_kernels/aten_min_all_cpu.c,float,N=4096,reduction: min_all_kernel_impl,reduction,,NONE,1,0,cuTENSOR,cutensorCreateReduction,EXACT_CONFIGURED_PRIMITIVE,whole,associative ADD/MUL/MIN/MAX and permitted reassociation; boolean/integer types are restricted,regular affine tensor modes and supported data/compute type,generic reduction matcher + cuTENSOR descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,GENERAL_CUTENSOR_BACKEND_ABSENT_CUTENSORNET_IS_NOT_EQUIVALENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_min_reduce_cpu,aten/src/ATen/native/cpu/TensorCompareKernel.cpp,min_kernel_impl,issues/aten_c_kernels/aten_min_reduce_cpu.c,float,N=4096,reduction: min_kernel_impl,reduction,,NONE,1,0,cuTENSOR,cutensorCreateReduction,EXACT_CONFIGURED_PRIMITIVE,whole,associative ADD/MUL/MIN/MAX and permitted reassociation; boolean/integer types are restricted,regular affine tensor modes and supported data/compute type,generic reduction matcher + cuTENSOR descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,GENERAL_CUTENSOR_BACKEND_ABSENT_CUTENSORNET_IS_NOT_EQUIVALENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_min_values_cpu,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,min_values_kernel_impl,issues/aten_c_kernels/aten_min_values_cpu.c,float,R=32; K=64,reduction: min_values_kernel_impl,reduction,cudaCopy1D_f32_tensor,PARTIAL_STAGE_ONLY,2,0,cuTENSOR,cutensorCreateReduction,EXACT_CONFIGURED_PRIMITIVE,whole,associative ADD/MUL/MIN/MAX and permitted reassociation; boolean/integer types are restricted,regular affine tensor modes and supported data/compute type,preserve current partial match and partition residual graph; then generic reduction matcher + cuTENSOR descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,GENERAL_CUTENSOR_BACKEND_ABSENT_CUTENSORNET_IS_NOT_EQUIVALENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_minimum,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,minimum_kernel,issues/aten_c_kernels/aten_minimum.c,float,N=4096,pointwise: minimum_kernel,pointwise,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_mish_backward,aten/src/ATen/native/cpu/Activation.cpp,mish_backward_kernel,issues/aten_c_kernels/aten_mish_backward.c,float,N=4096,pointwise_formula: mish_backward_kernel,pointwise_formula,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_mode_cpu,aten/src/ATen/native/cpu/TensorCompareKernel.cpp,mode_kernel_impl,issues/aten_c_kernels/aten_mode_cpu.c,float/int,N=64,statistical_mode: mode_kernel_impl,statistical_mode,cudaCopy1D_f32_tensor,PARTIAL_STAGE_ONLY,3,2,CUB/Thrust,DeviceReduce/SegmentedReduce on value-index pairs; sort+RLE for mode,BUILDING_BLOCKS_ONLY,algorithmic stages,"ATen first-index/tie, NaN and stable-order rules need a custom pair comparator/composition",flatten/segment the requested tensor axis; strided axes may require permutation,finish raising residual loops; then CUB template backend + index-aware matcher + composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_modified_bessel_i0,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,modified_bessel_i0_kernel,issues/aten_c_kernels/aten_modified_bessel_i0.c,float,N=4096,special_function: modified_bessel_i0_kernel,special_function,,NONE,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_modified_bessel_i1,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,modified_bessel_i1_kernel,issues/aten_c_kernels/aten_modified_bessel_i1.c,float,N=4096,special_function: modified_bessel_i1_kernel,special_function,,NONE,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_modified_bessel_k0,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,modified_bessel_k0_kernel,issues/aten_c_kernels/aten_modified_bessel_k0.c,float,N=4096,special_function: modified_bessel_k0_kernel,special_function,,NONE,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_modified_bessel_k1,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,modified_bessel_k1_kernel,issues/aten_c_kernels/aten_modified_bessel_k1.c,float,N=4096,special_function: modified_bessel_k1_kernel,special_function,,NONE,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_mse_backward,aten/src/ATen/native/cpu/PointwiseOpsKernel.cpp,mse_backward_cpu_kernel,issues/aten_c_kernels/aten_mse_backward.c,float,N=4096,pointwise_formula: mse_backward_kernel,pointwise_formula,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_mse_elementwise,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,mse_kernel,issues/aten_c_kernels/aten_mse_elementwise.c,float,N=4096,pointwise_formula: mse_kernel,pointwise_formula,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_mse_loss,aten/src/ATen/native/Loss.cpp,mse_loss,issues/aten_c_kernels/aten_mse_loss.c,float,N=256,pointwise_formula: mse_loss,pointwise_formula,,NONE,2,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_mul,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,mul_kernel,issues/aten_c_kernels/aten_mul.c,float,N=4096,pointwise: mul_kernel,pointwise,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_multi_margin_loss_backward_cpu,aten/src/ATen/native/LossMultiMargin.cpp,multi_margin_loss_backward_cpu_kernel,issues/aten_c_kernels/aten_multi_margin_loss_backward_cpu.c,float/int,B=32; C=16,loss: multi_margin_loss_backward_kernel,loss,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,2,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,finish raising residual loops; then extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_multi_margin_loss_cpu,aten/src/ATen/native/LossMultiMargin.cpp,multi_margin_loss_cpu_kernel,issues/aten_c_kernels/aten_multi_margin_loss_cpu.c,float/int,B=32; C=16,loss: multi_margin_loss_kernel,loss,,NONE,1,1,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,finish raising residual loops; then extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_multilabel_margin_loss_backward_cpu,aten/src/ATen/native/LossMultiLabelMargin.cpp,multilabel_margin_loss_backward_out_frame,issues/aten_c_kernels/aten_multilabel_margin_loss_backward_cpu.c,float/int,B=16; C=16; L=4,loss: multilabel_margin_loss_backward_frame,loss,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,3,3,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,finish raising residual loops; then extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_multilabel_margin_loss_forward_cpu,aten/src/ATen/native/LossMultiLabelMargin.cpp,multilabel_margin_loss_forward_out_frame,issues/aten_c_kernels/aten_multilabel_margin_loss_forward_cpu.c,float/int,B=16; C=16; L=4,loss: multilabel_margin_loss_forward_frame,loss,,NONE,1,3,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,finish raising residual loops; then extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_multinomial_with_replacement_cpu,aten/src/ATen/native/cpu/MultinomialKernel.cpp,multinomial_with_replacement_kernel_impl,issues/aten_c_kernels/aten_multinomial_with_replacement_cpu.c,float/int,B=8; C=32; S=16,categorical_sampling: multinomial_with_replacement_kernel_impl,categorical_sampling,,NONE,1,3,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,finish raising residual loops; then RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_nan_to_num,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,nan_to_num_kernel,issues/aten_c_kernels/aten_nan_to_num.c,float,N=4096,pointwise_formula: nan_to_num_kernel,pointwise_formula,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_nansum_cpu,aten/src/ATen/native/cpu/SumKernel.cpp,nansum_kernel_impl,issues/aten_c_kernels/aten_nansum_cpu.c,float,R=16; K=64; TOP=8,nan_ignoring_reduction: nansum_kernel_impl,nan_ignoring_reduction,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,2,0,cuDNN,pointwise operations + reduction operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if graph accepted,"body operations, NaN policy, reduction identity and reassociation must match",cuDNN supported modes/types/layout/alignment; fusion engines do not accept every arbitrary graph,preserve current partial match and partition residual graph; then extract expression DAG + graph legality/cost check + cuDNN plan lowering,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_ndtri,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,ndtri_kernel,issues/aten_c_kernels/aten_ndtri.c,float,N=4096,special_function: ndtri_kernel,special_function,,NONE,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_ne,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,ne_kernel,issues/aten_c_kernels/aten_ne.c,float,N=4096,pointwise: ne_kernel,pointwise,,NONE,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals; Thrust transform,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_nested_all_cpu,aten/src/ATen/native/nested/NestedTensorMath.cpp,NestedTensor_all,issues/aten_c_kernels/aten_nested_all_cpu.c,int,B=8; N=64,reduction: NestedTensor_all,reduction,,NONE,0,2,cuTENSOR,cutensorCreateReduction plus elementwise stages,BUILDING_BLOCKS_ONLY,reduction stage,variance/norm/mean scaling or nested metadata requires extra stages; reduction order may differ,regular affine tensor modes/strides and supported reduction operator,"finish raising residual loops; then raise stages, partition graph, and lower generic reduction descriptors",HIGH,MEDIUM,,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,GENERAL_CUTENSOR_BACKEND_ABSENT_CUTENSORNET_IS_NOT_EQUIVALENT,RAISING_THEN_LIBRARY_LOWERING
